period,timedelta,gse_x_ace,gse_y_ace,gse_z_ace,gse_x_dscovr,gse_y_dscovr,gse_z_dscovr
train_c,1348 days,1389098.3,-13979.9,146384.9,,,
train_c,1349 days,1389015.5,-3583.4,146110.9,,,
train_c,1350 days,1388847.2,6806.0,145665.7,,,
train_c,1351 days,1388566.3,17113.1,144976.7,,,
train_c,1352 days,1388220.7,27326.8,144124.3,,,
train_c,1353 days,1387808.7,37337.2,143025.3,,,
train_c,1354 days,1387377.7,47132.8,141723.4,,,
train_c,1355 days,1386964.5,56674.3,140213.7,,,
train_c,1356 days,1386642.9,65809.6,138406.9,,,
train_c,1357 days,1386344.3,74887.7,136559.4,,,
train_c,1358 days,1386257.5,83490.9,134382.0,,,
train_c,1359 days,1386360.5,91800.8,132015.9,,,
train_c,1360 days,1386757.3,99762.6,129404.7,,,
train_c,1361 days,1387381.0,107513.2,126634.7,,,
train_c,1362 days,1388451.3,114989.7,123628.1,,,
train_c,1363 days,1389798.8,122257.4,120417.3,,,
train_c,1364 days,1391482.4,129357.1,117012.5,,,
train_c,1365 days,1393212.3,136439.0,113581.2,,,
train_c,1366 days,1395388.5,143355.6,109890.0,,,
train_c,1367 days,1397779.6,150207.8,106065.1,,,
train_c,1368 days,1400371.6,157001.4,102107.6,,,
train_c,1369 days,1403127.2,163742.1,98029.1,,,
train_c,1370 days,1406017.8,170425.8,93818.2,,,
train_c,1371 days,1408989.6,177057.2,89511.8,,,
train_c,1372 days,1412024.1,183613.9,85097.1,,,
train_c,1373 days,1415080.9,190079.7,80584.4,,,
train_c,1374 days,1418119.2,196421.5,75974.6,,,
train_c,1375 days,1421111.5,202634.0,71287.7,,,
train_c,1376 days,1424023.9,208674.5,66520.8,,,
train_c,1377 days,1426825.6,214500.4,61676.2,,,
train_c,1378 days,1429500.4,220090.6,56766.1,,,
train_c,1379 days,1432006.1,225342.6,51780.6,,,
train_c,1380 days,1434397.4,230318.0,46733.6,,,
train_c,1381 days,1436619.5,234830.7,41608.0,,,
train_c,1382 days,1438721.9,238907.8,36419.0,,,
train_c,1383 days,1440732.2,242505.0,31168.3,,,
train_c,1384 days,1442686.8,245624.1,25862.1,,,
train_c,1385 days,1444628.6,248130.3,20493.5,,,
train_c,1386 days,1446606.7,250116.4,15078.4,,,
train_c,1387 days,1448678.0,251513.3,9618.5,,,
train_c,1388 days,1450855.1,252456.9,4129.5,,,
train_c,1389 days,1453216.5,252827.3,-1386.9,,,
train_c,1390 days,1455808.7,252661.5,-6917.4,,,
train_c,1391 days,1458599.4,252090.2,-12453.8,,,
train_c,1392 days,1461545.4,251266.6,-17977.5,,,
train_c,1393 days,1464751.7,250034.4,-23475.9,,,
train_c,1394 days,1468185.7,248484.1,-28937.3,,,
train_c,1395 days,1471802.8,246691.4,-34354.6,,,
train_c,1396 days,1475585.9,244679.8,-39715.8,,,
train_c,1397 days,1479500.7,242484.1,-45013.1,,,
train_c,1398 days,1483514.4,240128.0,-50238.5,,,
train_c,1399 days,1487593.4,237623.7,-55380.4,,,
train_c,1400 days,1491697.7,235000.1,-60443.1,,,
train_c,1401 days,1495789.0,232245.1,-65406.1,,,
train_c,1402 days,1499833.8,229383.0,-70281.5,,,
train_c,1403 days,1503782.6,226394.0,-75051.6,,,
train_c,1404 days,1507622.3,223295.4,-79733.4,,,
train_c,1405 days,1511249.0,220021.5,-84290.8,,,
train_c,1406 days,1514711.7,216622.9,-88771.7,,,
train_c,1407 days,1517904.5,212993.4,-93126.1,,,
train_c,1408 days,1520843.7,209136.6,-97381.1,,,
train_c,1409 days,1523496.9,204988.5,-101529.5,,,
train_c,1410 days,1525887.2,200526.1,-105579.2,,,
train_c,1411 days,1528051.0,195753.5,-109540.6,,,
train_c,1412 days,1529956.9,190536.7,-113387.5,,,
train_c,1413 days,1531675.0,184892.6,-117129.6,,,
train_c,1414 days,1533250.7,178800.7,-120761.5,,,
train_c,1415 days,1534733.3,172241.8,-124272.7,,,
train_c,1416 days,1536178.5,165275.5,-127668.7,,,
train_c,1417 days,1537616.2,157968.9,-130960.8,,,
train_c,1418 days,1539090.8,150231.9,-134100.3,,,
train_c,1419 days,1540629.7,142165.1,-137101.1,,,
train_c,1420 days,1542268.4,133792.0,-139920.3,,,
train_c,1421 days,1543993.5,125226.9,-142593.8,,,
train_c,1422 days,1545824.1,116446.7,-145120.0,,,
train_c,1423 days,1547752.2,107542.9,-147467.2,,,
train_c,1424 days,1549765.5,98556.1,-149639.7,,,
train_c,1425 days,1551846.3,89527.4,-151635.9,,,
train_c,1426 days,1553968.6,80499.6,-153418.7,,,
train_c,1427 days,1556125.8,71512.9,-155016.5,,,
train_c,1428 days,1558274.3,62592.3,-156440.5,,,
train_c,1429 days,1560384.3,53767.1,-157677.1,,,
train_c,1430 days,1562420.0,45061.1,-158723.8,,,
train_c,1431 days,1564357.2,36477.4,-159599.1,,,
train_c,1432 days,1566095.8,28085.5,-160231.0,,,
train_c,1433 days,1567733.0,19766.5,-160774.1,,,
train_c,1434 days,1569085.3,11630.9,-161089.3,,,
train_c,1435 days,1570218.1,3603.0,-161261.2,,,
train_c,1436 days,1570965.8,-4299.4,-161223.8,,,
train_c,1437 days,1571466.9,-12146.7,-161066.3,,,
train_c,1438 days,1571564.7,-19963.8,-160725.8,,,
train_c,1439 days,1571309.7,-27808.2,-160228.6,,,
train_c,1440 days,1570793.0,-35700.7,-159611.8,,,
train_c,1441 days,1569910.0,-43725.2,-158806.7,,,
train_c,1442 days,1568852.5,-51839.6,-157897.7,,,
train_c,1443 days,1567524.6,-60166.8,-156762.0,,,
train_c,1444 days,1566076.8,-68619.6,-155490.8,,,
train_c,1445 days,1564617.6,-77092.3,-154193.9,,,
train_c,1446 days,1563054.3,-85754.2,-152645.2,,,
train_c,1447 days,1561485.7,-94493.4,-150932.1,,,
train_c,1448 days,1559935.5,-103274.7,-149032.9,,,
train_c,1449 days,1558452.1,-112053.7,-146991.3,,,
train_c,1450 days,1557047.7,-120784.1,-144774.3,,,
train_c,1451 days,1555733.0,-129418.6,-142385.9,,,
train_c,1452 days,1554516.3,-137902.7,-139821.8,,,
train_c,1453 days,1553425.6,-146122.2,-137031.0,,,
train_c,1454 days,1552347.7,-154303.8,-134215.2,,,
train_c,1455 days,1551397.5,-162062.6,-131136.1,,,
train_c,1456 days,1550493.1,-169605.9,-127943.7,,,
train_c,1457 days,1549640.2,-176722.1,-124559.9,,,
train_c,1458 days,1548802.0,-183497.3,-121041.3,,,
train_c,1459 days,1547953.9,-189875.1,-117380.7,,,
train_c,1460 days,1547068.9,-195857.5,-113591.6,,,
train_c,1461 days,1546085.0,-201319.5,-109650.7,,,
train_c,1462 days,1545014.2,-206456.8,-105621.7,,,
train_c,1463 days,1543775.9,-211122.2,-101472.4,,,
train_c,1464 days,1542185.1,-215152.6,-97169.0,,,
train_c,1465 days,1540316.4,-218766.9,-92763.3,,,
train_c,1466 days,1538447.6,-222381.2,-88357.5,,,
train_c,1467 days,1536394.2,-225800.9,-83904.8,,,
train_c,1468 days,1533866.7,-228746.4,-79332.6,,,
train_c,1469 days,1531064.5,-231490.7,-74692.0,,,
train_c,1470 days,1528048.1,-234096.4,-69992.0,,,
train_c,1471 days,1524848.7,-236588.0,-65229.5,,,
train_c,1472 days,1521520.8,-238986.8,-60403.7,,,
train_c,1473 days,1518125.2,-241315.9,-55526.0,,,
train_c,1474 days,1514707.8,-243534.7,-50570.8,,,
train_c,1475 days,1511312.8,-245663.4,-45559.3,,,
train_c,1476 days,1507968.6,-247708.9,-40507.9,,,
train_c,1477 days,1504733.8,-249590.9,-35387.0,,,
train_c,1478 days,1501637.9,-251289.0,-30208.5,,,
train_c,1479 days,1498669.2,-252818.7,-24986.9,,,
train_c,1480 days,1495906.1,-254062.0,-19709.4,,,
train_c,1481 days,1493312.2,-255038.9,-14394.9,,,
train_c,1482 days,1490898.2,-255714.4,-9046.9,,,
train_c,1483 days,1488686.2,-256046.1,-3667.5,,,
train_c,1484 days,1486671.3,-255974.4,1733.6,,,
train_c,1485 days,1484841.8,-255458.5,7146.0,,,
train_c,1486 days,1483144.0,-254578.6,12560.8,,,
train_c,1487 days,1481652.1,-253202.2,17977.7,,,
train_c,1488 days,1480326.0,-251275.7,23380.2,,,
train_c,1489 days,1478987.4,-249003.4,28754.4,,,
train_c,1490 days,1477707.4,-246045.1,34076.8,,,
train_c,1491 days,1476421.1,-242627.6,39353.0,,,
train_c,1492 days,1475089.2,-238723.1,44565.8,,,
train_c,1493 days,1473660.5,-234326.6,49702.6,,,
train_c,1494 days,1472091.7,-229479.9,54760.6,,,
train_c,1495 days,1470367.4,-224271.8,59736.9,,,
train_c,1496 days,1468436.9,-218702.3,64609.8,,,
train_c,1497 days,1466300.7,-212854.4,69375.6,,,
train_c,1498 days,1464019.0,-206838.1,74058.4,,,
train_c,1499 days,1461565.0,-200649.1,78621.1,,,
train_c,1500 days,1459010.5,-194364.6,83081.5,,,
train_c,1501 days,1456400.8,-188014.8,87434.7,,,
train_c,1502 days,1453782.3,-181625.2,91692.1,,,
train_c,1503 days,1451197.1,-175202.8,95843.0,,,
train_c,1504 days,1448695.8,-168750.6,99880.6,,,
train_c,1505 days,1446323.7,-162252.6,103801.0,,,
train_c,1506 days,1444092.6,-155708.8,107618.0,,,
train_c,1507 days,1442040.5,-149124.3,111319.7,,,
train_c,1508 days,1440216.3,-142457.5,114888.0,,,
train_c,1509 days,1438604.8,-135700.8,118337.8,,,
train_c,1510 days,1437237.9,-128824.4,121653.9,,,
train_c,1511 days,1436124.7,-121802.8,124830.3,,,
train_c,1512 days,1435260.2,-114613.3,127866.1,,,
train_c,1513 days,1434644.8,-107227.7,130753.2,,,
train_c,1514 days,1434287.2,-99615.2,133472.0,,,
train_c,1515 days,1434201.6,-91696.1,135983.9,,,
train_c,1516 days,1434290.7,-83557.1,138351.1,,,
train_c,1517 days,1434493.8,-75229.2,140596.2,,,
train_c,1518 days,1434896.8,-66525.4,142597.4,,,
train_c,1519 days,1435400.6,-57522.4,144398.5,,,
train_c,1520 days,1435959.5,-48280.7,146034.5,,,
train_c,1521 days,1436527.8,-38702.6,147413.1,,,
train_c,1522 days,1437044.8,-28890.1,148579.5,,,
train_c,1523 days,1437477.3,-18901.2,149550.6,,,
train_c,1524 days,1437768.3,-8762.5,150288.4,,,
train_c,1525 days,1437906.2,1446.4,150821.8,,,
train_c,1526 days,1437885.7,11665.7,151155.3,,,
train_c,1527 days,1437700.7,21812.1,151261.1,,,
train_c,1528 days,1437391.6,31834.2,151173.7,,,
train_c,1529 days,1436988.0,41674.0,150889.1,,,
train_c,1530 days,1436533.7,51307.1,150426.1,,,
train_c,1531 days,1436068.8,60678.5,149771.2,,,
train_c,1532 days,1435645.7,69756.2,148924.5,,,
train_c,1533 days,1435268.4,78633.7,147952.8,,,
train_c,1534 days,1435031.8,87137.6,146756.8,,,
train_c,1535 days,1434918.0,95399.2,145416.5,,,
train_c,1536 days,1434994.4,103353.4,143898.5,,,
train_c,1537 days,1435262.7,111048.8,142222.6,,,
train_c,1538 days,1435760.1,118480.8,140377.9,,,
train_c,1539 days,1436495.0,125680.4,138372.2,,,
train_c,1540 days,1437490.5,132662.6,136199.1,,,
train_c,1541 days,1438737.5,139465.7,133868.7,,,
train_c,1542 days,1440245.7,146111.3,131375.4,,,
train_c,1543 days,1442034.1,152619.6,128701.9,,,
train_c,1544 days,1444050.9,159038.4,125871.3,,,
train_c,1545 days,1446276.2,165390.6,122884.9,,,
train_c,1546 days,1448712.7,171693.1,119713.6,,,
train_c,1547 days,1451294.2,177969.9,116373.5,,,
train_c,1548 days,1453970.4,184231.2,112883.3,,,
train_c,1549 days,1456714.4,190473.8,109219.0,,,
train_c,1550 days,1459458.6,196685.6,105398.7,,,
train_c,1551 days,1462148.5,202838.1,101423.2,,,
train_c,1552 days,1464753.8,208909.6,97318.4,,,
train_c,1553 days,1467204.0,214821.1,93060.6,,,
train_c,1554 days,1469495.5,220540.3,88684.1,,,
train_c,1555 days,1471603.5,225992.6,84190.8,,,
train_c,1556 days,1473537.6,231131.6,79596.7,,,
train_c,1557 days,1475311.8,235905.7,74912.2,,,
train_c,1558 days,1476948.9,240262.5,70146.4,,,
train_c,1559 days,1478483.7,244174.0,65310.7,,,
train_c,1560 days,1479946.7,247611.6,60414.6,,,
train_c,1561 days,1481376.2,250578.6,55468.8,,,
train_c,1562 days,1482819.9,253017.7,50473.7,,,
train_c,1563 days,1484302.7,254970.6,45440.5,,,
train_c,1564 days,1485858.7,256416.6,40373.0,,,
train_c,1565 days,1487516.2,257378.2,35276.9,,,
train_c,1566 days,1489293.4,257893.7,30157.4,,,
train_c,1567 days,1491239.5,257912.6,25014.4,,,
train_c,1568 days,1493352.9,257528.4,19853.9,,,
train_c,1569 days,1495658.8,256750.3,14676.9,,,
train_c,1570 days,1498168.6,255616.2,9484.9,,,
train_c,1571 days,1500881.5,254174.7,4279.4,,,
train_c,1572 days,1503801.7,252459.0,-938.9,,,
train_c,1573 days,1506899.4,250539.0,-6173.6,,,
train_c,1574 days,1510147.4,248458.9,-11420.8,,,
train_c,1575 days,1513544.2,246209.9,-16667.3,,,
train_c,1576 days,1517018.7,243862.9,-21917.3,,,
train_c,1577 days,1520529.0,241427.7,-27166.2,,,
train_c,1578 days,1524022.0,238925.1,-32408.5,,,
train_c,1579 days,1527431.7,236340.9,-37634.4,,,
train_c,1580 days,1530720.8,233674.1,-42837.9,,,
train_c,1581 days,1533832.1,230892.6,-48007.4,,,
train_c,1582 days,1536714.8,227952.9,-53129.3,,,
train_c,1583 days,1539377.0,224843.1,-58201.1,,,
train_c,1584 days,1541746.1,221470.5,-63197.7,,,
train_c,1585 days,1543862.6,217823.3,-68129.7,,,
train_c,1586 days,1545741.3,213878.1,-73000.0,,,
train_c,1587 days,1547353.1,209567.5,-77738.6,,,
train_c,1588 days,1548746.7,204873.0,-82371.2,,,
train_c,1589 days,1549965.8,199808.2,-86900.6,,,
train_c,1590 days,1551028.2,194337.2,-91314.6,,,
train_c,1591 days,1551966.6,188453.8,-95609.0,,,
train_c,1592 days,1552814.2,182162.0,-99780.9,,,
train_c,1593 days,1553604.0,175478.9,-103831.2,,,
train_c,1594 days,1554365.3,168397.8,-107752.2,,,
train_c,1595 days,1555130.7,160947.2,-111545.9,,,
train_c,1596 days,1555929.0,153155.7,-115213.4,,,
train_c,1597 days,1556791.3,145041.4,-118749.3,,,
train_c,1598 days,1557735.9,136665.3,-122164.1,,,
train_c,1599 days,1558790.3,128052.8,-125448.1,,,
train_c,1600 days,1559959.0,119272.3,-128610.6,,,
train_c,1601 days,1561252.7,110374.3,-131641.7,,,
train_c,1602 days,1562630.9,101425.9,-134579.0,,,
train_c,1603 days,1564116.6,92478.3,-137362.3,,,
train_c,1604 days,1565644.1,83582.5,-140034.8,,,
train_c,1605 days,1567180.0,74783.6,-142579.2,,,
train_c,1606 days,1568667.5,66186.0,-144953.3,,,
train_c,1607 days,1570056.1,57226.4,-147396.8,,,
train_c,1608 days,1571327.7,49145.2,-149413.7,,,
train_c,1609 days,1572363.7,40916.9,-151379.3,,,
train_c,1610 days,1573180.3,32793.9,-153202.7,,,
train_c,1611 days,1573730.1,24765.5,-154864.5,,,
train_c,1612 days,1573956.6,16807.7,-156339.3,,,
train_c,1613 days,1573932.9,8881.4,-157671.2,,,
train_c,1614 days,1573556.8,962.3,-158799.7,,,
train_c,1615 days,1572847.3,-6987.4,-159726.9,,,
train_c,1616 days,1571783.1,-15011.5,-160421.5,,,
train_c,1617 days,1570580.3,-23075.7,-161018.2,,,
train_c,1618 days,1569055.4,-31257.0,-161369.6,,,
train_c,1619 days,1567326.7,-39538.8,-161541.5,,,
train_c,1620 days,1565413.8,-47932.2,-161527.7,,,
train_c,1621 days,1563337.9,-56450.9,-161313.2,,,
train_c,1622 days,1561142.7,-65089.9,-160904.2,,,
train_c,1623 days,1558877.4,-73821.0,-160339.7,,,
train_c,1624 days,1556564.5,-82659.8,-159568.9,,,
train_c,1625 days,1554246.9,-91560.3,-158653.4,,,
train_c,1626 days,1551968.7,-100510.3,-157547.4,,,
train_c,1627 days,1549668.3,-109442.9,-156270.8,,,
train_c,1628 days,1547024.2,-118229.9,-154760.4,,,
train_c,1629 days,1545018.0,-127010.1,-153176.5,,,
train_c,1630 days,1543135.6,-135641.6,-151459.9,,,
train_c,1631 days,1541391.4,-144041.9,-149596.1,,,
train_c,1632 days,1539766.3,-152151.9,-147590.4,,,
train_c,1633 days,1538234.6,-159879.4,-145429.8,,,
train_c,1634 days,1536743.5,-167245.5,-143137.4,,,
train_c,1635 days,1535254.3,-174194.5,-140700.6,,,
train_c,1636 days,1533715.7,-180693.6,-138110.9,,,
train_c,1637 days,1532095.9,-186797.7,-135385.5,,,
train_c,1638 days,1530341.3,-192456.5,-132502.4,,,
train_c,1639 days,1528398.2,-197664.4,-129449.5,,,
train_c,1640 days,1526279.4,-202528.9,-126259.0,,,
train_c,1641 days,1523906.9,-206981.6,-122889.4,,,
train_c,1642 days,1521334.8,-211151.6,-119387.0,,,
train_c,1643 days,1518475.7,-214963.5,-115699.2,,,
train_c,1644 days,1515432.1,-218564.0,-111892.6,,,
train_c,1645 days,1512144.9,-221898.0,-107920.9,,,
train_c,1646 days,1508628.0,-224979.1,-103767.0,,,
train_c,1647 days,1504955.3,-227919.0,-99520.7,,,
train_c,1648 days,1501122.1,-230689.3,-95141.0,,,
train_c,1649 days,1497162.7,-233312.7,-90638.4,,,
train_c,1650 days,1493093.9,-235765.6,-85986.8,,,
train_c,1651 days,1489000.9,-238168.6,-81291.6,,,
train_c,1652 days,1484881.0,-240405.8,-76457.1,,,
train_c,1653 days,1480784.2,-242548.2,-71552.0,,,
train_c,1654 days,1476756.6,-244562.8,-66565.7,,,
train_c,1655 days,1472868.3,-246412.0,-61503.3,,,
train_c,1656 days,1469100.1,-248134.8,-56396.9,,,
train_c,1657 days,1465572.1,-249609.5,-51232.8,,,
train_c,1658 days,1462258.2,-250846.0,-46032.9,,,
train_c,1659 days,1459198.0,-251752.6,-40804.6,,,
train_c,1660 days,1456387.8,-252282.8,-35552.1,,,
train_c,1661 days,1453830.1,-252376.7,-30265.9,,,
train_c,1662 days,1451477.5,-252000.3,-24958.0,,,
train_c,1663 days,1449281.3,-251188.7,-19631.9,,,
train_c,1664 days,1447248.2,-249685.7,-14280.0,,,
train_c,1665 days,1445278.6,-247741.3,-8912.7,,,
train_c,1666 days,1443355.1,-245034.3,-3521.1,,,
train_c,1667 days,1441425.9,-242189.0,1874.1,,,
train_c,1668 days,1439457.7,-238633.7,7286.6,,,
train_c,1669 days,1437429.2,-234645.8,12706.1,,,
train_c,1670 days,1435290.9,-230166.6,18136.5,,,
train_c,1671 days,1433048.0,-225286.9,23553.1,,,
train_c,1672 days,1430685.1,-220047.3,28957.1,,,
train_c,1673 days,1428196.1,-214478.7,34339.9,,,
train_c,1674 days,1425591.1,-208635.1,39695.2,,,
train_c,1675 days,1422852.9,-202497.5,45002.3,,,
train_c,1676 days,1420043.1,-196204.4,50272.9,,,
train_c,1677 days,1417146.7,-189717.7,55480.6,,,
train_c,1678 days,1414189.0,-183075.6,60601.2,,,
train_c,1679 days,1411215.4,-176353.7,65657.1,,,
train_c,1680 days,1408253.4,-169542.8,70616.0,,,
train_c,1681 days,1405331.0,-162682.1,75478.9,,,
train_c,1682 days,1402506.1,-155784.3,80211.6,,,
train_c,1683 days,1399813.4,-148865.2,84819.4,,,
train_c,1684 days,1397270.1,-141928.1,89309.0,,,
train_c,1685 days,1394982.6,-134953.5,93631.0,,,
train_c,1686 days,1392979.9,-127910.8,97792.0,,,
train_c,1687 days,1391345.0,-120757.5,101756.2,,,
train_c,1688 days,1389793.7,-113563.9,105678.2,,,
train_c,1689 days,1388718.5,-106128.2,109358.9,,,
train_c,1690 days,1387954.7,-98466.2,112876.5,,,
train_c,1691 days,1387492.4,-90521.4,116221.4,,,
train_c,1692 days,1387272.0,-82290.4,119408.6,,,
train_c,1693 days,1387269.6,-73730.1,122423.0,,,
train_c,1694 days,1387399.1,-64864.2,125276.9,,,
train_c,1695 days,1387522.8,-55685.0,127958.8,,,
train_c,1696 days,1387851.8,-46226.3,130476.5,,,
train_c,1697 days,1388216.7,-36528.5,132833.7,,,
train_c,1698 days,1388584.4,-26595.3,135000.3,,,
train_c,1699 days,1388933.9,-16518.0,137025.4,,,
train_c,1700 days,1389228.9,-6289.0,138848.1,,,
train_c,1701 days,1389456.3,4024.8,140486.3,,,
train_c,1702 days,1389623.4,14388.1,141959.2,,,
train_c,1703 days,1389686.2,24744.4,143210.6,,,
train_c,1704 days,1389668.3,35053.2,144277.5,,,
train_c,1705 days,1389561.5,45256.1,145129.6,,,
train_c,1706 days,1389392.7,55333.3,145798.7,,,
train_c,1707 days,1389174.2,65203.4,146227.5,,,
train_c,1708 days,1388933.2,74879.1,146471.6,,,
train_c,1709 days,1388694.8,84266.9,146479.1,,,
train_c,1710 days,1388505.2,93313.5,146238.9,,,
train_c,1711 days,1388379.6,102089.2,145814.8,,,
train_c,1712 days,1388398.8,110454.2,145126.2,,,
train_c,1713 days,1388587.6,118471.3,144219.1,,,
train_c,1714 days,1388971.0,126163.1,143107.4,,,
train_c,1715 days,1389621.8,133496.3,141765.1,,,
train_c,1716 days,1390583.1,140512.8,140198.1,,,
train_c,1717 days,1391886.0,147250.1,138411.1,,,
train_c,1718 days,1393552.0,153756.9,136406.4,,,
train_c,1719 days,1395470.8,160129.9,134253.0,,,
train_c,1720 days,1397801.0,166332.5,131848.9,,,
train_c,1721 days,1400259.9,172488.8,129362.0,,,
train_c,1722 days,1403020.5,178544.6,126657.6,,,
train_c,1723 days,1405939.6,184543.0,123814.4,,,
train_c,1724 days,1408998.9,190473.2,120815.9,,,
train_c,1725 days,1412148.9,196327.9,117674.3,,,
train_c,1726 days,1415350.1,202092.1,114396.3,,,
train_c,1727 days,1418562.8,207736.0,110970.7,,,
train_c,1728 days,1421752.3,213249.0,107414.5,,,
train_c,1729 days,1424906.0,218602.0,103750.9,,,
train_c,1730 days,1427982.1,223741.6,99954.6,,,
train_c,1731 days,1430947.1,228610.3,96022.0,,,
train_c,1732 days,1433825.9,233273.2,91998.1,,,
train_c,1733 days,1436549.4,237553.7,87829.4,,,
train_c,1734 days,1439151.7,241509.2,83554.6,,,
train_c,1735 days,1441633.8,245111.2,79174.6,,,
train_c,1736 days,1443986.4,248264.0,74676.0,,,
train_c,1737 days,1446222.2,250927.0,70076.7,,,
train_c,1738 days,1448389.8,253108.1,65358.4,,,
train_c,1739 days,1450510.1,254712.6,60527.6,,,
train_c,1740 days,1452625.4,255824.0,55608.5,,,
train_c,1741 days,1454775.6,256362.6,50594.0,,,
train_c,1742 days,1457012.5,256321.7,45491.3,,,
train_c,1743 days,1459343.7,255839.6,40325.3,,,
train_c,1744 days,1461928.4,254603.3,35064.1,,,
train_c,1745 days,1464616.0,253146.2,29778.8,,,
train_c,1746 days,1467580.9,251147.8,24438.9,,,
train_c,1747 days,1470740.4,248836.9,19073.3,,,
train_c,1748 days,1474177.0,246149.8,13688.2,,,
train_c,1749 days,1477812.5,243220.6,8300.6,,,
train_c,1750 days,1481595.7,240115.7,2917.9,,,
train_c,1751 days,1485527.1,236815.3,-2444.0,,,
train_c,1752 days,1489563.3,233367.2,-7783.4,,,
train_c,1753 days,1493640.3,229814.3,-13096.5,,,
train_c,1754 days,1497728.1,226148.7,-18374.3,,,
train_c,1755 days,1501752.7,222327.7,-23592.5,,,
train_c,1756 days,1505756.8,218476.4,-28798.5,,,
train_c,1757 days,1509626.5,214471.9,-33941.6,,,
train_c,1758 days,1513345.2,210335.8,-39032.4,,,
train_c,1759 days,1516888.4,206059.5,-44071.2,,,
train_c,1760 days,1520210.7,201610.9,-49052.3,,,
train_c,1761 days,1523297.3,196974.1,-53977.0,,,
train_c,1762 days,1526145.8,192136.8,-58847.7,,,
train_c,1763 days,1528724.3,187053.8,-63658.9,,,
train_c,1764 days,1531020.5,181682.4,-68407.3,,,
train_c,1765 days,1533095.9,176062.0,-73104.9,,,
train_c,1766 days,1534867.8,170033.4,-77725.3,,,
train_c,1767 days,1536431.5,163660.0,-82282.7,,,
train_c,1768 days,1537800.9,156876.7,-86764.8,,,
train_c,1769 days,1538988.1,149597.5,-91153.8,,,
train_c,1770 days,1540146.9,142187.9,-95514.8,,,
train_c,1771 days,1541205.1,134207.2,-99747.6,,,
train_c,1772 days,1542251.5,125923.1,-103901.3,,,
train_c,1773 days,1543339.2,117227.7,-107923.3,,,
train_c,1774 days,1544496.4,108264.6,-111833.1,,,
train_c,1775 days,1545739.3,99082.0,-115627.4,,,
train_c,1776 days,1547110.5,89695.7,-119261.7,,,
train_c,1777 days,1548589.4,80206.3,-122751.9,,,
train_c,1778 days,1550154.6,70664.9,-126113.4,,,
train_c,1779 days,1551811.8,61118.6,-129296.5,,,
train_c,1780 days,1553521.6,51623.9,-132308.3,,,
train_c,1781 days,1555248.1,42212.1,-135161.4,,,
train_c,1782 days,1556954.4,32927.2,-137834.2,,,
train_c,1783 days,1558628.4,23743.1,-140380.9,,,
train_c,1784 days,1560198.5,14747.6,-142720.0,,,
train_c,1785 days,1561636.1,5944.5,-144884.0,,,
train_c,1786 days,1562955.6,-2695.5,-146919.2,,,
train_c,1787 days,1564052.2,-11195.0,-148759.8,,,
train_c,1788 days,1564931.6,-19510.6,-150434.7,,,
train_c,1789 days,1565568.7,-27670.8,-151948.5,,,
train_c,1790 days,1565905.3,-35684.5,-153308.1,,,
train_c,1791 days,1565970.8,-43594.1,-154528.5,,,
train_c,1792 days,1565691.0,-51409.9,-155582.0,,,
train_c,1793 days,1565144.8,-59177.0,-156510.4,,,
train_c,1794 days,1564226.7,-66922.0,-157262.5,,,
train_c,1795 days,1563006.0,-74691.2,-157860.1,,,
train_c,1796 days,1561573.9,-82498.0,-158340.3,,,
train_c,1797 days,1559871.7,-90394.2,-158639.6,,,
train_c,1798 days,1558011.7,-98371.3,-158802.9,,,
train_c,1799 days,1556015.4,-106449.9,-158799.2,,,
train_c,1800 days,1553943.7,-114623.8,-158616.1,,,
train_c,1801 days,1551855.3,-122859.3,-158275.8,,,
train_c,1802 days,1549795.3,-131131.1,-157752.8,,,
train_c,1803 days,1547798.5,-139397.1,-157058.4,,,
train_c,1804 days,1545917.7,-147590.8,-156149.4,,,
train_c,1805 days,1544116.6,-155713.8,-155111.7,,,
train_c,1806 days,1542466.7,-163649.1,-153849.9,,,
train_c,1807 days,1540943.5,-171367.5,-152401.1,,,
train_c,1808 days,1539541.1,-178811.6,-150761.6,,,
train_c,1809 days,1538244.6,-185924.3,-148929.0,,,
train_c,1810 days,1537160.7,-192764.8,-146944.3,,,
train_c,1811 days,1536426.1,-199247.7,-144773.8,,,
train_c,1812 days,1535325.3,-205254.9,-142424.9,,,
train_c,1813 days,1534224.7,-210818.7,-139904.7,,,
train_c,1814 days,1533102.6,-216006.0,-137247.4,,,
train_c,1815 days,1531919.2,-220708.3,-134423.9,,,
train_c,1816 days,1530625.9,-224900.1,-131435.6,,,
train_c,1817 days,1529238.5,-228756.0,-128342.3,,,
train_c,1818 days,1527679.8,-232133.7,-125102.8,,,
train_c,1819 days,1525886.2,-235023.0,-121714.7,,,
train_c,1820 days,1523956.3,-237665.2,-118250.7,,,
train_c,1821 days,1521656.3,-239782.6,-114613.5,,,
train_c,1822 days,1519287.3,-241817.1,-110945.6,,,
train_c,1823 days,1516558.2,-243458.7,-107122.2,,,
train_c,1824 days,1513656.4,-244946.3,-103217.2,,,
train_c,1825 days,1510578.0,-246280.5,-99223.1,,,
train_c,1826 days,1507309.0,-247453.6,-95099.5,,,
train_c,1827 days,1503965.3,-248522.9,-90887.0,,,
